intent_code,subintent_code,subintent_name,scenario,first_input,vehicle_state,ASSISTANT_MODE,source,note,seed_input,persona_id,persona_name,model
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Tôi đang lái xe đưa sếp ra sân bay và cần đảm bảo không bị trễ giờ chuyến bay quan trọng.,Vita xem mấy giờ thì xe tới sân bay vậy?,driving,proactive,persona:wiki-62706e3ac3c2,,Mấy giờ tôi sẽ đến sân bay?,wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang ngồi trong xe đỗ dưới hầm tòa nhà, chuẩn bị nổ máy đi làm và muốn ước lượng thời gian di chuyển.","Vita này, bây giờ tôi xuất phát thì bao lâu nữa đến công ty?",parking,quiet,persona:wiki-62706e3ac3c2,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang đỗ xe chuẩn bị khởi hành chuyến đi dài ra sân bay, muốn kiểm tra kỹ tình hình đường sá trước khi đi.","Vita, trước khi đi kiểm tra giúp tôi tình hình giao thông ra sân bay và giờ đến dự kiến nhé.",parking,balance,persona:wiki-62706e3ac3c2,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang đỗ xe chờ lệnh xuất phát đến một hội nghị lớn của ngành, cần tính toán chính xác thời gian.","Vita, nếu xuất phát ngay lúc này thì mấy giờ tôi tới trung tâm hội nghị?",parking,proactive,persona:wiki-62706e3ac3c2,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi đang lái xe đến tòa nhà văn phòng và chuẩn bị rẽ vào hầm gửi xe của cơ quan.,"Vita, tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",driving,quiet,persona:wiki-62706e3ac3c2,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi đang lái xe sắp tới điểm hẹn với đối tác tại một khu phức hợp lớn và cần tìm chỗ gửi xe thuận tiện.,"Vita, gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",driving,balance,persona:wiki-62706e3ac3c2,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi đang lái xe đưa gia đình đến khách sạn nghỉ dưỡng cuối tuần và chuẩn bị tới sảnh chính.,"Vita, tôi sắp tới khách sạn rồi, hướng dẫn tôi vào khu đón trả khách nhé.",driving,proactive,persona:wiki-62706e3ac3c2,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi vừa hoàn tất việc đỗ xe gọn gàng vào ô và chuẩn bị tắt máy bước ra ngoài.,"Vita, tôi đỗ xe rồi, kết thúc hành trình nhé.",parking,quiet,persona:wiki-62706e3ac3c2,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi vừa kết thúc buổi lái xe mệt mỏi và đã đưa được xe vào chỗ đỗ an toàn.,"Vita, tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",parking,balance,persona:wiki-62706e3ac3c2,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi vừa đỗ xe ở một bãi xe lạ tại trung tâm thành phố và sợ lát nữa sẽ quên mất vị trí.,"Vita, đến nơi rồi, lưu vị trí đỗ xe này giúp tôi nhé.",parking,proactive,persona:wiki-62706e3ac3c2,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang lái xe qua miền Trung trên chuyến đi công tác kết hợp du lịch ngắn ngày.,"Vita, Huế nổi tiếng với món ăn nào vậy?",driving,quiet,persona:wiki-62706e3ac3c2,,Huế nổi tiếng với món ăn nào?,wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang lái xe trên hành trình khám phá các tỉnh miền Trung và chuẩn bị ghé qua phố cổ.,"Vita ơi, phố cổ Hội An có gì đặc sắc vậy?",driving,balance,persona:wiki-62706e3ac3c2,,Phố cổ Hội An có gì đặc sắc vậy?,wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang lái xe trên cung đường đèo dốc để đến thành phố ngàn hoa trong một chuyến nghỉ dưỡng ngắn.,"Vita, Đà Lạt mùa này có đặc sản gì đáng thử nhỉ?",driving,proactive,persona:wiki-62706e3ac3c2,,Đà Lạt mùa này có đặc sản gì đáng thử?,wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang ngồi nghỉ trong xe khi dừng chân tại Sài Gòn, tò mò về lịch sử các công trình lâu đời ở đây.","Vita, chợ Bến Thành được xây từ bao giờ thế?",parking,quiet,persona:wiki-62706e3ac3c2,,Chợ Bến Thành được xây từ bao giờ?,wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang đỗ xe nghỉ ngơi tại khu danh thắng miền Bắc, muốn tìm hiểu thêm về cảnh quan xung quanh.","Vita, ở Ninh Bình thì Tràng An có gì nổi bật?",parking,balance,persona:wiki-62706e3ac3c2,,"Ở Ninh Bình, Tràng An có gì nổi bật?",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang đỗ xe tại thị trấn vùng cao lúc chiều tối để tìm chỗ ăn uống và khám phá văn hóa bản địa.,"Vita, tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",parking,proactive,persona:wiki-62706e3ac3c2,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",wiki-62706e3ac3c2,Siti Lim,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe trên phố chuẩn bị ghé qua câu lạc bộ thể thao sau buổi tập bóng bàn buổi sáng, xe hơi cạn nhiên liệu nên cần tìm chỗ tiếp nguyên liệu nhanh.",Dẫn đường đến trạm sạc gần nhất.,driving,quiet,persona:wiki-9f3c655902f2,,Dẫn đường đến trạm xăng gần nhất.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe một mình trên đường qua khu trung tâm, bụng đang đói và muốn tìm một quán ăn nhanh để thưởng thức bữa trưa.",Tìm giúp tôi một quán phở gần đây rồi dẫn đường tới đó nhé.,driving,balance,persona:wiki-9f3c655902f2,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe định đến khu mua sắm để gặp đối tác, cần tìm nơi gửi xe thuận tiện xung quanh chợ Bến Thành.",Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,driving,proactive,persona:wiki-9f3c655902f2,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang ngồi trong xe đỗ tạm bên đường, thong thả chờ người quen và muốn tìm một góc quán vắng để nghỉ ngơi uống nước.",Tìm quán cà phê gần đây.,parking,quiet,persona:wiki-9f3c655902f2,,Tìm một quán cà phê gần đây để tôi đến.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang đỗ xe ở khu vực trung tâm, định ghé thăm một địa điểm lịch sử để mở mang tầm mắt nhân dịp cuối tuần.",Dẫn đường đến Bảo tàng Chứng tích Chiến tranh giúp tôi.,parking,balance,persona:wiki-9f3c655902f2,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang đỗ xe trong khu đô thị, đang tính toán xem trưa nay nên ăn món gì cùng mấy người bạn cũ.",Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa nhé.,parking,proactive,persona:wiki-9f3c655902f2,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,Tôi đang lái xe trên đường cao tốc thì thấy phía trước báo kẹt xe nên muốn tìm cách né đoạn đường ùn ứ này.,Đổi tuyến sang đường tránh cao tốc.,driving,quiet,persona:wiki-9f3c655902f2,,Đổi tuyến hiện tại sang đường tránh cao tốc.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang lái xe đi gặp khách hàng quan trọng trong giờ cao điểm, tâm trạng có chút sốt ruột vì sợ trễ hẹn.",Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,driving,balance,persona:wiki-9f3c655902f2,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,Tôi đang lái xe thong thả qua trung tâm thành phố và nhớ ra cần ghé gửi chút giấy tờ gấp tại bưu điện.,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến đi.,driving,proactive,persona:wiki-9f3c655902f2,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang ngồi trong xe đỗ bên bờ hồ, chuẩn bị khởi động một chuyến đi dạo mát quanh thủ đô.",Lập tuyến từ đây đến Hồ Hoàn Kiếm.,parking,quiet,persona:wiki-9f3c655902f2,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang ngồi đỗ xe chờ người nhà mua sắm xong, họ vừa báo thay đổi lịch trình không cần ghé chợ nữa.",Xóa điểm dừng ở chợ Bến Thành khỏi hành trình giúp tôi.,parking,balance,persona:wiki-9f3c655902f2,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,Tôi đang chuẩn bị xuất phát từ nhà để ra sân bay đón người thân về thăm gia đình.,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,parking,proactive,persona:wiki-9f3c655902f2,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Tôi đang lái xe trên đường và muốn áng chừng thời gian để kịp lịch trình hẹn trước.,Còn bao lâu nữa thì tới nơi?,driving,quiet,persona:wiki-9f3c655902f2,,Còn bao lâu nữa thì tới nơi?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe qua đoạn đường hay kẹt xe vào giờ này, muốn biết tình hình giao thông phía trước ra sao.",Tình hình giao thông phía trước thế nào?,driving,balance,persona:wiki-9f3c655902f2,,Tình hình giao thông phía trước thế nào?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe ra phi trường, cần đảm bảo thời gian chính xác để không lỡ chuyến bay quan trọng.",Mấy giờ tôi sẽ đến sân bay?,driving,proactive,persona:wiki-9f3c655902f2,,Mấy giờ tôi sẽ đến sân bay?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang ngồi trên xe đỗ ở hầm tòa nhà, chuẩn bị lái xe đến nơi làm việc buổi sáng.",Khởi hành bây giờ thì bao lâu nữa tôi đến công ty?,parking,quiet,persona:wiki-9f3c655902f2,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang đỗ xe chuẩn bị xuất phát đi đón đối tác ở sân bay, muốn kiểm tra trước lộ trình.",Kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.,parking,balance,persona:wiki-9f3c655902f2,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Tôi đang ngồi trong xe đỗ ở bãi xe chuẩn bị đi dự hội thảo ngành được tổ chức ở khách sạn lớn.,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,parking,proactive,persona:wiki-9f3c655902f2,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi đang lái xe tiến vào khu vực tòa nhà văn phòng và muốn tìm lối vào bãi đỗ xe ngầm.,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",driving,quiet,persona:wiki-9f3c655902f2,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi đang lái xe áp sát điểm hẹn và muốn tìm bãi đỗ an toàn gần nhất.,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",driving,balance,persona:wiki-9f3c655902f2,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Tôi đang lái xe vào sảnh khách sạn lớn sau chuyến đi dài, muốn tìm đúng khu vực sảnh đón khách.","Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",driving,proactive,persona:wiki-9f3c655902f2,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi đã đỗ xe gọn gàng vào ô và chuẩn bị rời khỏi xe để bước vào cuộc họp.,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",parking,quiet,persona:wiki-9f3c655902f2,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi vừa hoàn tất việc đỗ xe an toàn và muốn tắt hệ thống dẫn đường.,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",parking,balance,persona:wiki-9f3c655902f2,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Tôi vừa đỗ xe ở một khu vực lạ và sợ lát nữa sẽ quên mất vị trí xe của mình.,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",parking,proactive,persona:wiki-9f3c655902f2,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang lái xe qua miền Trung và muốn tìm hiểu nhanh về văn hóa ẩm thực cố đô.,Huế nổi tiếng với món ăn nào?,driving,quiet,persona:wiki-9f3c655902f2,,Huế nổi tiếng với món ăn nào?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Tôi đang lái xe trên hành trình du lịch dọc miền đất nước, tò mò về nét đẹp phố cổ.",Phố cổ Hội An có gì đặc sắc vậy?,driving,balance,persona:wiki-9f3c655902f2,,Phố cổ Hội An có gì đặc sắc vậy?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang lái xe đường dài hướng lên cao nguyên ngắm cảnh và tìm hiểu sản vật vùng cao.,Đà Lạt mùa này có đặc sản gì đáng thử?,driving,proactive,persona:wiki-9f3c655902f2,,Đà Lạt mùa này có đặc sản gì đáng thử?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang ngồi trong xe đỗ ngay trước cổng ngôi chợ lịch sử và muốn ôn lại chút kiến thức cũ.,Chợ Bến Thành được xây từ bao giờ?,parking,quiet,persona:wiki-9f3c655902f2,,Chợ Bến Thành được xây từ bao giờ?,wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang dừng xe nghỉ ngơi tại Ninh Bình và muốn biết thêm về danh thắng nổi tiếng ở đây.,"Ở Ninh Bình, Tràng An có gì nổi bật?",parking,balance,persona:wiki-9f3c655902f2,,"Ở Ninh Bình, Tràng An có gì nổi bật?",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Tôi đang đỗ xe ngắm cảnh sương mù trên núi cao và muốn tìm hoạt động giải trí về đêm.,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",parking,proactive,persona:wiki-9f3c655902f2,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",wiki-9f3c655902f2,Siti Putra,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe một mình trên đường cao tốc để đến cuộc họp gấp với đối tác, lượng pin đang vơi dần và tôi cần tìm trạm sạc ngay.","Vita, tìm trạm sạc điện gần nhất trên tuyến đường này giúp tôi.",driving,quiet,persona:wiki-62c08cb727c5,,Dẫn đường đến trạm xăng gần nhất.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe đi dạo phố buổi chiều thong thả một mình, chợt thèm một tô phở truyền thống và muốn tìm quán ngon ở khu vực này.",Vita tìm giúp tôi một quán phở nào ngon ở gần đây nhé.,driving,balance,persona:wiki-62c08cb727c5,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang lái xe đưa gia đình đến trung tâm thành phố để thăm người quen, xe đông và tôi muốn tìm chỗ gửi xe thuận tiện nhất.",Vita tìm bãi đỗ xe an toàn gần khu vực chợ Bến Thành giúp anh.,driving,proactive,persona:wiki-62c08cb727c5,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang ngồi trong xe đỗ tạm bên đường để chờ đồng nghiệp, tranh thủ tìm một quán cà phê yên tĩnh để làm việc.","Vita, tìm quán cà phê gần đây.",parking,quiet,persona:wiki-62c08cb727c5,,Tìm một quán cà phê gần đây để tôi đến.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang đỗ xe chuẩn bị xuất phát đi tìm hiểu thêm về lịch sử địa phương, muốn ghé một địa danh văn hóa.",Vita dẫn đường giúp tôi đến Bảo tàng Chứng tích Chiến tranh.,parking,balance,persona:wiki-62c08cb727c5,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Tôi đang ngồi trong xe khi vừa đến thành phố mới, chuẩn bị đi ăn trưa và muốn thưởng thức ẩm thực truyền thống Việt Nam.",Vita gợi ý và tìm giúp tôi một nhà hàng món Việt ngon quanh đây nhé.,parking,proactive,persona:wiki-62c08cb727c5,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang lái xe trên tuyến đường quen thuộc nhưng phía trước có vẻ kẹt xe, tôi cần tìm đường tránh để kịp lịch trình.",Vita đổi tuyến sang đường tránh cao tốc ngay.,driving,quiet,persona:wiki-62c08cb727c5,,Đổi tuyến hiện tại sang đường tránh cao tốc.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang lái xe giữa giờ cao điểm và cảm thấy sốt ruột vì ùn tắc, muốn tìm một lộ trình khác thông thoáng hơn.",Vita tìm đường nào ít ùn tắc hơn rồi chuyển tuyến giúp tôi.,driving,balance,persona:wiki-62c08cb727c5,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,Tôi đang lái xe đến cơ quan nhưng nhớ ra phải ghé lấy tài liệu gấp ở trung tâm thành phố.,Vita thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên hành trình này.,driving,proactive,persona:wiki-62c08cb727c5,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang ngồi trên xe đỗ tại bãi xe ở nhà, chuẩn bị khởi hành chuyến đi dạo quanh thủ đô.",Vita lập tuyến đường từ đây đến Hồ Hoàn Kiếm.,parking,quiet,persona:wiki-62c08cb727c5,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,Tôi đang đỗ xe kiểm tra lại lịch trình hôm nay và thấy không cần ghé chợ nữa.,Vita xóa điểm dừng chợ Bến Thành khỏi lộ trình đi.,parking,balance,persona:wiki-62c08cb727c5,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Tôi đang đỗ xe chuẩn bị chuyến công tác xa ra sân bay, cần một lộ trình nhanh và chính xác nhất.","Vita lập tuyến đường đến sân bay Nội Bài, nhớ ưu tiên đường cao tốc giúp anh.",parking,proactive,persona:wiki-62c08cb727c5,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe trên đường cao tốc với tâm thế tập trung cao độ, muốn biết mình còn cách đích bao xa.","Vita, còn bao lâu nữa thì tới nơi?",driving,quiet,persona:wiki-62c08cb727c5,,Còn bao lâu nữa thì tới nơi?,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe và thấy dòng xe phía trước chậm lại, muốn nắm bắt tình hình để chủ động điều chỉnh tốc độ.","Vita, tình hình giao thông phía trước thế nào?",driving,balance,persona:wiki-62c08cb727c5,,Tình hình giao thông phía trước thế nào?,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang lái xe hướng ra sân bay với thời gian khá sít sao, cần kiểm soát chính xác giờ đến.",Vita tính xem mấy giờ thì tôi đến sân bay?,driving,proactive,persona:wiki-62c08cb727c5,,Mấy giờ tôi sẽ đến sân bay?,wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Tôi đang ngồi trong xe đỗ ở hầm gửi xe, tính toán thời gian di chuyển để chuẩn bị vào giờ làm việc.",Vita kiểm tra xem nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty.,parking,quiet,persona:wiki-62c08cb727c5,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",wiki-62c08cb727c5,Mai Tran,openrouter/google/gemini-3.5-flash-lite
